Session,GlobalIndex,LocalIndex,TargetChar,AngleX,AngleY,UserInput,IsCorrect,FontSize,SpawnZone,,,,,,
,1718,8,D,19.27,-39.27,D,TRUE,75.3,Grid_Bottom-Center,,,,,,
,1719,9,T,32.94,-41.39,T,TRUE,75.3,Grid_Bottom-Right,,,,,,
,1720,1,P,-32.21,29,P,TRUE,75.3,Grid_Top-Left,,,,,,
,1721,2,E,11.01,33.49,NotVisible,FALSE,17.3,Grid_Top-Center,,,,,,
,1722,3,C,52.93,42.78,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,1723,4,L,-50.85,-2.16,NotVisible,FALSE,28.3,Grid_Middle-Left,,,,,,
,1724,5,D,23.57,1.1,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,1725,6,T,46.76,7.3,T,TRUE,75.3,Grid_Middle-Right,,,,,,
,1726,7,O,-28.15,-47.58,NotVisible,FALSE,75.3,Grid_Bottom-Left,,,,,,
,1727,8,Z,-19.51,-35.1,Z,TRUE,201,Grid_Bottom-Center,,,,,,
,1728,9,F,45.05,-31.77,F,TRUE,46.1,Grid_Bottom-Right,,,,,,
,1729,1,P,-44.74,22.07,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,1730,2,L,15.26,20,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,1731,3,O,52.05,41.08,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,1732,4,F,-54.3,-16.18,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1733,5,D,0.34,8.12,D,TRUE,17.3,Grid_Middle-Center,,,,,,
,1734,6,T,32.46,-24.79,T,TRUE,28.3,Grid_Middle-Right,,,,,,
,1735,7,E,-33.74,-34.56,E,TRUE,28.3,Grid_Bottom-Left,,,,,,
,1736,8,C,4.1,-50.9,NotVisible,FALSE,46.1,Grid_Bottom-Center,,,,,,
,1737,9,Z,46.33,-51.84,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,1738,1,C,-40.78,34.4,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,1739,2,L,-16.03,27.73,L,TRUE,46.1,Grid_Top-Center,,,,,,
,1740,3,F,41.05,23.06,P,FALSE,201,Grid_Top-Right,,,,,,
,1741,4,O,-51.79,-2.27,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1742,5,D,-11.75,-6.84,D,TRUE,75.3,Grid_Middle-Center,,,,,,
,1743,6,E,50.52,-2.86,NotVisible,FALSE,17.3,Grid_Middle-Right,,,,,,
,1744,7,Z,-33.41,-36.83,Z,TRUE,75.3,Grid_Bottom-Left,,,,,,
,1745,8,T,-19.94,-47.19,NotVisible,FALSE,17.3,Grid_Bottom-Center,,,,,,
,1746,9,P,32.22,-41.15,P,TRUE,17.3,Grid_Bottom-Right,,,,,,
,1747,1,P,-35.73,36.28,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,1748,2,L,4.26,24.23,L,TRUE,17.3,Grid_Top-Center,,,,,,
,1749,3,F,40.87,37.85,NotVisible,FALSE,201,Grid_Top-Right,,,,,,
,1750,4,O,-52.83,10.03,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1751,5,T,12.93,3.99,T,TRUE,75.3,Grid_Middle-Center,,,,,,
,1752,6,D,51.01,-22.39,NotVisible,FALSE,201,Grid_Middle-Right,,,,,,
,1753,7,C,-38.88,-31.79,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,1754,8,Z,-19.35,-50.9,NotVisible,FALSE,75.3,Grid_Bottom-Center,,,,,,
,1755,9,E,50.27,-37.13,E,TRUE,201,Grid_Bottom-Right,,,,,,
,1756,1,C,-31.61,22.2,C,TRUE,122.9,Grid_Top-Left,,,,,,
,1757,2,D,-20.89,27.9,D,TRUE,75.3,Grid_Top-Center,,,,,,
,1758,3,O,52.86,40.61,NotVisible,FALSE,122.9,Grid_Top-Right,,,,,,
,1759,4,T,-43.52,-17.51,T,TRUE,28.3,Grid_Middle-Left,,,,,,
,1760,5,L,-7.15,-7.79,L,TRUE,201,Grid_Middle-Center,,,,,,
,1761,6,P,43.93,-15.11,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,1762,7,F,-47.17,-42.72,NotVisible,FALSE,122.9,Grid_Bottom-Left,,,,,,
,1763,8,Z,-21.28,-33.38,Z,TRUE,46.1,Grid_Bottom-Center,,,,,,
,1764,9,E,40.11,-37.26,E,TRUE,122.9,Grid_Bottom-Right,,,,,,
,1765,1,P,-45.14,14.34,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,1766,2,D,-8.16,34.91,D,TRUE,201,Grid_Top-Center,,,,,,
,1767,3,T,47.08,21.31,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,1768,4,Z,-35.3,-8.46,Z,TRUE,201,Grid_Middle-Left,,,,,,
,1769,5,C,-0.14,1.65,C,TRUE,122.9,Grid_Middle-Center,,,,,,
,1770,6,L,34.37,-14.61,L,TRUE,201,Grid_Middle-Right,,,,,,
,1771,7,E,-50.99,-36.13,E,TRUE,201,Grid_Bottom-Left,,,,,,
,1772,8,O,-10.42,-45.86,O,TRUE,46.1,Grid_Bottom-Center,,,,,,
,1773,9,F,31.39,-50.16,NotVisible,FALSE,201,Grid_Bottom-Right,,,,,,
,1774,1,C,-48.71,35.29,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,1775,2,F,6.77,28.85,F,TRUE,28.3,Grid_Top-Center,,,,,,
,1776,3,O,39.33,42.04,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,1777,4,E,-36.93,-7.79,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1778,5,L,14.7,-6.14,L,TRUE,75.3,Grid_Middle-Center,,,,,,
,1779,6,D,37.6,6.62,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,1780,7,Z,-29.15,-34.47,Z,TRUE,10.6,Grid_Bottom-Left,,,,,,
,1781,8,P,18.46,-38.19,P,TRUE,17.3,Grid_Bottom-Center,,,,,,
,1782,9,T,52.04,-40.37,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,1783,1,L,-50.55,22.48,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,1784,2,F,21.72,18.09,F,TRUE,10.6,Grid_Top-Center,,,,,,
,1785,3,O,33.63,40.31,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,1786,4,T,-53.41,3.77,NotVisible,FALSE,75.3,Grid_Middle-Left,,,,,,
,1787,5,D,-14.58,-20.25,D,TRUE,17.3,Grid_Middle-Center,,,,,,
,1788,6,P,30.2,6.02,P,TRUE,46.1,Grid_Middle-Right,,,,,,
,1789,7,C,-51.94,-46.44,NotVisible,FALSE,122.9,Grid_Bottom-Left,,,,,,
,1790,8,Z,6.9,-46.62,Z,TRUE,201,Grid_Bottom-Center,,,,,,
,1791,9,E,50.06,-39.56,NotVisible,FALSE,75.3,Grid_Bottom-Right,,,,,,
,1792,1,E,-46.8,26.82,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,1793,2,F,19,27.24,F,TRUE,17.3,Grid_Top-Center,,,,,,
,1794,3,C,41.37,37.69,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,1795,4,D,-53.1,1.99,NotVisible,FALSE,46.1,Grid_Middle-Left,,,,,,
,1796,5,O,-18.1,4.36,O,TRUE,122.9,Grid_Middle-Center,,,,,,
,1797,6,L,39.39,-5.68,L,TRUE,17.3,Grid_Middle-Right,,,,,,
,1798,7,T,-30.32,-35.64,T,TRUE,75.3,Grid_Bottom-Left,,,,,,
,1799,8,Z,-19.62,-31.99,Z,TRUE,46.1,Grid_Bottom-Center,,,,,,
,1800,9,P,30.47,-45.62,P,TRUE,201,Grid_Bottom-Right,,,,,,
,1801,1,O,-32.65,16.89,O,TRUE,46.1,Grid_Top-Left,,,,,,
,1802,2,F,12.98,34.68,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,1803,3,Z,42.98,27.26,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,1804,4,D,-41.77,8.38,NotVisible,FALSE,10.6,Grid_Middle-Left,,,,,,
,1805,5,L,6,-17.17,L,TRUE,46.1,Grid_Middle-Center,,,,,,
,1806,6,C,51.28,-0.31,NotVisible,FALSE,46.1,Grid_Middle-Right,,,,,,
,1807,7,E,-41.26,-34.13,E,TRUE,75.3,Grid_Bottom-Left,,,,,,
,1808,8,T,-3.64,-43.23,T,TRUE,75.3,Grid_Bottom-Center,,,,,,
,1809,9,P,54.34,-41.2,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,1810,1,P,-38.87,38.58,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,1811,2,F,-13,25.72,F,TRUE,122.9,Grid_Top-Center,,,,,,
,1812,3,O,29.98,24.22,O,TRUE,17.3,Grid_Top-Right,,,,,,
,1813,4,Z,-51.01,-10.15,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1814,5,E,9.02,-11.05,E,TRUE,17.3,Grid_Middle-Center,,,,,,
,1815,6,C,42.71,-25.41,C,TRUE,17.3,Grid_Middle-Right,,,,,,
,1816,7,L,-47.45,-43.32,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,1817,8,D,14.5,-48.79,D,TRUE,75.3,Grid_Bottom-Center,,,,,,
,1818,9,T,41.57,-50.15,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,1819,1,L,-53.9,26.19,NotVisible,FALSE,46.1,Grid_Top-Left,,,,,,
,1820,2,T,22.1,38.71,T,TRUE,122.9,Grid_Top-Center,,,,,,
,1821,3,O,53.26,12.93,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,1822,4,C,-31.25,8,C,TRUE,75.3,Grid_Middle-Left,,,,,,
,1823,5,Z,-7.83,-16.06,Z,TRUE,201,Grid_Middle-Center,,,,,,
,1824,6,D,53.83,-4.48,NotVisible,FALSE,46.1,Grid_Middle-Right,,,,,,
,1825,7,F,-51.97,-48.06,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,1826,8,P,15.97,-30.62,P,TRUE,17.3,Grid_Bottom-Center,,,,,,
,1827,9,E,27.05,-44.64,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,1828,1,D,-52.48,32.55,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,1829,2,P,-1.02,41.32,NotVisible,FALSE,17.3,Grid_Top-Center,,,,,,
,1830,3,F,47.98,21.23,NotVisible,FALSE,201,Grid_Top-Right,,,,,,
,1831,4,T,-54.67,-21.37,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1832,5,L,-6.67,-27.18,L,TRUE,10.6,Grid_Middle-Center,,,,,,
,1833,6,Z,47.44,-25.13,Z,TRUE,122.9,Grid_Middle-Right,,,,,,
,1834,7,C,-31.99,-35.86,C,TRUE,75.3,Grid_Bottom-Left,,,,,,
,1835,8,O,15.46,-49.5,NotVisible,FALSE,28.3,Grid_Bottom-Center,,,,,,
,1836,9,E,46.8,-48.07,NotVisible,FALSE,201,Grid_Bottom-Right,,,,,,
,1837,1,D,-44.03,16.39,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,1838,2,P,-9.56,30.13,P,TRUE,46.1,Grid_Top-Center,,,,,,
,1839,3,Z,41.61,21.14,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,1840,4,F,-30.07,-2.24,F,TRUE,17.3,Grid_Middle-Left,,,,,,
,1841,5,L,-7.23,-26.21,L,TRUE,17.3,Grid_Middle-Center,,,,,,
,1842,6,C,44.66,-18.77,C,TRUE,28.3,Grid_Middle-Right,,,,,,
,1843,7,O,-35.55,-32.87,O,TRUE,10.6,Grid_Bottom-Left,,,,,,
,1844,8,E,-14.78,-47.47,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,1845,9,T,54.58,-37.36,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,1846,1,D,-41.36,22.49,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,1847,2,P,-20.88,23.89,P,TRUE,17.3,Grid_Top-Center,,,,,,
,1848,3,E,39.42,27.21,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,1849,4,C,-50.21,-6.12,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1850,5,Z,21.7,3.19,Z,TRUE,201,Grid_Middle-Center,,,,,,
,1851,6,T,35.36,-24.07,T,TRUE,122.9,Grid_Middle-Right,,,,,,
,1852,7,L,-30.43,-42.39,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,1853,8,O,-5.64,-43.24,O,TRUE,46.1,Grid_Bottom-Center,,,,,,
,1854,9,F,50.94,-36.39,NotVisible,FALSE,122.9,Grid_Bottom-Right,,,,,,
,1855,1,E,-43.44,41.08,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,1856,2,O,-24.62,28.55,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,1857,3,Z,40.2,19.1,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,1858,4,D,-40,2.52,O,FALSE,17.3,Grid_Middle-Left,,,,,,
,1859,5,F,-20.49,-26.99,F,TRUE,17.3,Grid_Middle-Center,,,,,,
,1860,6,L,39.22,-4.43,L,TRUE,201,Grid_Middle-Right,,,,,,
,1861,7,C,-40.08,-48.41,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,1862,8,P,10.99,-34.4,P,TRUE,75.3,Grid_Bottom-Center,,,,,,
,1863,9,T,51.06,-47.59,NotVisible,FALSE,201,Grid_Bottom-Right,,,,,,
,1864,1,C,-31.29,23.11,C,TRUE,17.3,Grid_Top-Left,,,,,,
,1865,2,E,-14.31,24.17,E,TRUE,46.1,Grid_Top-Center,,,,,,
,1866,3,Z,51.56,31.47,NotVisible,FALSE,201,Grid_Top-Right,,,,,,
,1867,4,T,-53.33,-18.27,NotVisible,FALSE,46.1,Grid_Middle-Left,,,,,,
,1868,5,L,-14.04,-20.91,L,TRUE,46.1,Grid_Middle-Center,,,,,,
,1869,6,O,28.13,-9.74,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,1870,7,P,-39.52,-47.66,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,1871,8,F,22.84,-50.54,NotVisible,FALSE,46.1,Grid_Bottom-Center,,,,,,
,1872,9,D,49.36,-52.04,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,1873,1,O,-46.48,26.6,NotVisible,FALSE,201,Grid_Top-Left,,,,,,
,1874,2,F,0.9,25.93,F,TRUE,122.9,Grid_Top-Center,,,,,,
,1875,3,D,50.32,12.07,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,1876,4,P,-53.16,-6.88,NotVisible,FALSE,46.1,Grid_Middle-Left,,,,,,
,1877,5,T,-2.79,2.66,T,TRUE,10.6,Grid_Middle-Center,,,,,,
,1878,6,L,50.46,-11.58,NotVisible,FALSE,122.9,Grid_Middle-Right,,,,,,
,1879,7,E,-35.5,-50.91,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,1880,8,C,-9.68,-52.29,NotVisible,FALSE,17.3,Grid_Bottom-Center,,,,,,
,1881,9,Z,32.71,-50.62,NotVisible,FALSE,75.3,Grid_Bottom-Right,,,,,,
,1882,1,L,-40.2,33.95,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,1883,2,Z,-22.81,36.75,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,1884,3,F,52.82,38.94,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,1885,4,P,-28.01,-2.44,P,TRUE,17.3,Grid_Middle-Left,,,,,,
,1886,5,E,-21.32,-15.17,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,1887,6,D,30.51,0.73,D,TRUE,122.9,Grid_Middle-Right,,,,,,
,1888,7,C,-45.37,-45.14,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,1889,8,O,13.1,-48.74,O,TRUE,28.3,Grid_Bottom-Center,,,,,,
,1890,9,T,43.78,-45.94,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,1891,1,Z,-42.06,30.85,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,1892,2,P,0.05,32.47,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,1893,3,D,35.93,42.14,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,1894,4,L,-45.41,-19.54,NotVisible,FALSE,10.6,Grid_Middle-Left,,,,,,
,1895,5,E,-1.22,0.86,E,TRUE,75.3,Grid_Middle-Center,,,,,,
,1896,6,T,53.05,0.42,NotVisible,FALSE,10.6,Grid_Middle-Right,,,,,,
,1897,7,O,-47.75,-37.89,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,1898,8,F,21.69,-32.14,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,1899,9,C,37.81,-32.79,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,1900,1,Z,-47.2,37.21,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,1901,2,O,-16.96,23.89,O,TRUE,201,Grid_Top-Center,,,,,,
,1902,3,E,47.54,40.19,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,1903,4,F,-45.9,-18.21,F,TRUE,28.3,Grid_Middle-Left,,,,,,
,1904,5,L,18.77,-22.06,L,TRUE,28.3,Grid_Middle-Center,,,,,,
,1905,6,T,34.22,5.16,T,TRUE,46.1,Grid_Middle-Right,,,,,,
,1906,7,P,-32.62,-44.66,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,1907,8,D,23.03,-51.42,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,1908,9,C,32.14,-51.03,NotVisible,FALSE,122.9,Grid_Bottom-Right,,,,,,
,1909,1,L,-38.38,32.73,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,1910,2,Z,12.39,27.17,Z,TRUE,10.6,Grid_Top-Center,,,,,,
,1911,3,F,52.87,36.84,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,1912,4,E,-42.67,-9.58,E,TRUE,75.3,Grid_Middle-Left,,,,,,
,1913,5,O,-9.41,-19.94,O,TRUE,10.6,Grid_Middle-Center,,,,,,
,1914,6,C,29.62,-15.16,C,TRUE,46.1,Grid_Middle-Right,,,,,,
,1915,7,P,-42.58,-46.38,NotVisible,FALSE,122.9,Grid_Bottom-Left,,,,,,
,1916,8,T,-20.95,-49.59,NotVisible,FALSE,17.3,Grid_Bottom-Center,,,,,,
,1917,9,D,37.3,-50.45,NotVisible,FALSE,75.3,Grid_Bottom-Right,,,,,,
,1918,1,O,-50.94,16.63,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,1919,2,T,-18.31,21.96,T,TRUE,201,Grid_Top-Center,,,,,,
,1920,3,C,49.51,18.65,NotVisible,FALSE,201,Grid_Top-Right,,,,,,
,1921,4,L,-53.2,-23.16,NotVisible,FALSE,10.6,Grid_Middle-Left,,,,,,
,1922,5,D,19.96,-4.88,D,TRUE,201,Grid_Middle-Center,,,,,,
,1923,6,F,30.23,3.18,F,TRUE,28.3,Grid_Middle-Right,,,,,,
,1924,7,Z,-40.75,-50.03,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,1925,8,E,20.91,-38.99,E,TRUE,201,Grid_Bottom-Center,,,,,,
,1926,9,P,50.84,-48.49,NotVisible,FALSE,75.3,Grid_Bottom-Right,,,,,,
,1927,1,C,-29.62,33.17,C,TRUE,122.9,Grid_Top-Left,,,,,,
,1928,2,Z,-9.79,28,Z,TRUE,75.3,Grid_Top-Center,,,,,,
,1929,3,T,33.07,14.3,T,TRUE,75.3,Grid_Top-Right,,,,,,
,1930,4,E,-52.81,-4.93,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1931,5,O,12.36,-3.8,O,TRUE,46.1,Grid_Middle-Center,,,,,,
,1932,6,L,48.02,-4.81,NotVisible,FALSE,46.1,Grid_Middle-Right,,,,,,
,1933,7,D,-33.68,-37.69,D,TRUE,75.3,Grid_Bottom-Left,,,,,,
,1934,8,P,15.16,-31.61,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,1935,9,F,54.39,-50.55,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,1936,1,P,-47.2,31.1,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,1937,2,L,24.08,29.55,L,TRUE,17.3,Grid_Top-Center,,,,,,
,1938,3,F,48.56,33.89,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,1939,4,T,-39.65,-9.38,T,TRUE,75.3,Grid_Middle-Left,,,,,,
,1940,5,Z,-10.17,-12.52,Z,TRUE,201,Grid_Middle-Center,,,,,,
,1941,6,O,28.56,-0.11,O,TRUE,75.3,Grid_Middle-Right,,,,,,
,1942,7,D,-33.07,-39.26,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,1943,8,E,9.72,-30.77,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,1944,9,C,53.78,-50.36,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,1945,1,E,-50.81,18.37,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,1946,2,T,4.05,25.27,T,TRUE,46.1,Grid_Top-Center,,,,,,
,1947,3,F,29.1,14.21,F,TRUE,28.3,Grid_Top-Right,,,,,,
,1948,4,O,-54.6,-14.31,NotVisible,FALSE,10.6,Grid_Middle-Left,,,,,,
,1949,5,P,-20.86,5.35,P,TRUE,28.3,Grid_Middle-Center,,,,,,
,1950,6,L,35.99,-6.96,L,TRUE,28.3,Grid_Middle-Right,,,,,,
,1951,7,C,-40.19,-41.63,C,TRUE,201,Grid_Bottom-Left,,,,,,
,1952,8,D,3.2,-48.16,D,TRUE,17.3,Grid_Bottom-Center,,,,,,
,1953,9,Z,42.17,-49.59,NotVisible,FALSE,122.9,Grid_Bottom-Right,,,,,,
,1954,1,L,-33.96,23.61,L,TRUE,75.3,Grid_Top-Left,,,,,,
,1955,2,D,3.51,13.23,D,TRUE,28.3,Grid_Top-Center,,,,,,
,1956,3,F,46.36,37.81,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,1957,4,C,-39.71,-17.02,C,TRUE,75.3,Grid_Middle-Left,,,,,,
,1958,5,T,-11.36,-15.04,T,TRUE,201,Grid_Middle-Center,,,,,,
,1959,6,O,43.55,-2.42,NotVisible,FALSE,10.6,Grid_Middle-Right,,,,,,
,1960,7,E,-53.99,-37.21,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,1961,8,P,8.62,-43.74,P,TRUE,10.6,Grid_Bottom-Center,,,,,,
,1962,9,Z,51.85,-47.47,NotVisible,FALSE,122.9,Grid_Bottom-Right,,,,,,
,1963,1,L,-53.35,20.15,NotVisible,FALSE,201,Grid_Top-Left,,,,,,
,1964,2,P,-8,25.35,P,TRUE,122.9,Grid_Top-Center,,,,,,
,1965,3,Z,33.93,15.89,Z,TRUE,122.9,Grid_Top-Right,,,,,,
,1966,4,T,-35.52,10.04,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1967,5,O,1.61,-11.2,O,TRUE,201,Grid_Middle-Center,,,,,,
,1968,6,F,42.06,-8.07,F,TRUE,75.3,Grid_Middle-Right,,,,,,
,1969,7,C,-51.27,-39.53,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,1970,8,E,-8.39,-33.36,E,TRUE,46.1,Grid_Bottom-Center,,,,,,
,1971,9,D,31.21,-30.51,O,FALSE,10.6,Grid_Bottom-Right,,,,,,
,1972,1,O,-48.99,38.1,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,1973,2,Z,-9.11,19.32,Z,TRUE,46.1,Grid_Top-Center,,,,,,
,1974,3,T,46.1,38.97,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,1975,4,P,-42.59,-0.21,P,TRUE,75.3,Grid_Middle-Left,,,,,,
,1976,5,F,-0.72,-3.41,F,TRUE,28.3,Grid_Middle-Center,,,,,,
,1977,6,E,52.33,-12.91,NotVisible,FALSE,28.3,Grid_Middle-Right,,,,,,
,1978,7,C,-36.42,-40.8,C,TRUE,46.1,Grid_Bottom-Left,,,,,,
,1979,8,L,20,-43.86,L,TRUE,122.9,Grid_Bottom-Center,,,,,,
,1980,9,D,35.22,-41.27,D,TRUE,122.9,Grid_Bottom-Right,,,,,,
,1981,1,C,-44.31,38.41,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,1982,2,T,-19.99,42.15,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,1983,3,Z,49.53,22.83,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,1984,4,F,-45.72,-0.46,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,1985,5,P,-15.67,8.45,P,TRUE,10.6,Grid_Middle-Center,,,,,,
,1986,6,E,47.47,-7.13,E,TRUE,46.1,Grid_Middle-Right,,,,,,
,1987,7,D,-48.46,-45.4,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,1988,8,L,-0.95,-41.73,L,TRUE,28.3,Grid_Bottom-Center,,,,,,
,1989,9,O,51.71,-34.21,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,1990,1,T,-41.78,32.55,NotVisible,FALSE,75.3,Grid_Top-Left,,,,,,
,1991,2,O,-20.97,31.59,O,TRUE,46.1,Grid_Top-Center,,,,,,
,1992,3,P,40.37,28.18,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,1993,4,E,-48.33,-9.84,NotVisible,FALSE,46.1,Grid_Middle-Left,,,,,,
,1994,5,C,15.09,-0.77,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,1995,6,F,36.81,-9.09,F,TRUE,201,Grid_Middle-Right,,,,,,
,1996,7,D,-40.47,-45.7,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,1997,8,L,10.6,-40.78,L,TRUE,75.3,Grid_Bottom-Center,,,,,,
,1998,9,Z,32.7,-32.18,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,1999,1,L,-38.3,40.38,NotVisible,FALSE,75.3,Grid_Top-Left,,,,,,
,2000,2,T,-2.77,42.36,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,2001,3,E,47.38,38.9,NotVisible,FALSE,122.9,Grid_Top-Right,,,,,,
,2002,4,F,-29.39,-21.24,F,TRUE,17.3,Grid_Middle-Left,,,,,,
,2003,5,Z,2.53,1.14,Z,TRUE,10.6,Grid_Middle-Center,,,,,,
,2004,6,C,35.48,-15.32,C,TRUE,201,Grid_Middle-Right,,,,,,
,2005,7,O,-29.79,-43.51,O,TRUE,75.3,Grid_Bottom-Left,,,,,,
,2006,8,P,20.85,-39.03,P,TRUE,10.6,Grid_Bottom-Center,,,,,,
,2007,9,D,37.56,-35.56,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,2008,1,T,-29.36,28.51,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,2009,2,P,-4.45,31.15,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,2010,3,L,50.83,18.15,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,2011,4,O,-35.54,-5.77,O,TRUE,201,Grid_Middle-Left,,,,,,
,2012,5,C,17.41,4.78,C,TRUE,28.3,Grid_Middle-Center,,,,,,
,2013,6,E,29.75,-27.44,E,TRUE,10.6,Grid_Middle-Right,,,,,,
